0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,4.152231643100635396e-03,8.305971630240754217e-03,1.246269131645944168e-02,1.662378817802104281e-02,2.079054910659137653e-02,2.496411400947494766e-02,2.914543979485431299e-02,3.333526489491935724e-02,3.753407440890234315e-02,4.174206605685671506e-02,4.595911703791732278e-02,5.018475202786441131e-02,5.441811242927888093e-02,5.865792715729844370e-02,6.290248509990142844e-02,6.714960958531786261e-02,7.139663502432859465e-02,7.564038610716843081e-02,7.987715975084004605e-02,8.410271021658181911e-02,8.831223761613665735e-02,9.250038025518288187e-02,9.666121104675177989e-02,1.007882384578586005e-01,1.048744122269657103e-01,1.089121343177987811e-01,1.128932753454318511e-01,1.168091969342013869e-01,1.206507802394115592e-01,1.244084610809433472e-01,1.280722719126998477e-01,1.316318910501780015e-01,1.350766993481135603e-01,1.383958446774511686e-01,1.415783142896400171e-01,1.446130152358035825e-01,1.474888626809268410e-01,1.501948759157337721e-01,1.527202814464546088e-01,1.550546223674852120e-01,1.571878727046763513e-01,1.591105551241661087e-01,1.608138598401153418e-01,1.622897622258250849e-01,1.635311361484746984e-01,1.645318598421564305e-01,1.652869109189214758e-01,1.657924472357038548e-01,1.660458705646708222e-01,1.660458705646708222e-01,1.657924472357038548e-01,1.652869109189214758e-01,1.645318598421564305e-01,1.635311361484747261e-01,1.622897622258251127e-01,1.608138598401153418e-01,1.591105551241661364e-01,1.571878727046763791e-01,1.550546223674852397e-01,1.527202814464546365e-01,1.501948759157337721e-01,1.474888626809268410e-01,1.446130152358035825e-01,1.415783142896400171e-01,1.383958446774511686e-01,1.350766993481135880e-01,1.316318910501780015e-01,1.280722719126998477e-01,1.244084610809433472e-01,1.206507802394115453e-01,1.168091969342013731e-01,1.128932753454318649e-01,1.089121343177987949e-01,1.048744122269657103e-01,1.007882384578586005e-01,9.666121104675177989e-02,9.250038025518288187e-02,8.831223761613664347e-02,8.410271021658181911e-02,7.987715975084004605e-02,7.564038610716843081e-02,7.139663502432860853e-02,6.714960958531786261e-02,6.290248509990142844e-02,5.865792715729844370e-02,5.441811242927888786e-02,5.018475202786442518e-02,4.595911703791732278e-02,4.174206605685671506e-02,3.753407440890235008e-02,3.333526489491935724e-02,2.914543979485431993e-02,2.496411400947495460e-02,2.079054910659137653e-02,1.662378817802104281e-02,1.246269131645944168e-02,8.305971630240755951e-03,4.152231643100635396e-03,0.000000000000000000e+00
0.000000000000000000e+00,8.305971630240755951e-03,1.661498426659301433e-02,2.493000493334197529e-02,3.325385287042811194e-02,4.158912612694198180e-02,4.993812870969466938e-02,5.830279855730702981e-02,6.668463649631030388e-02,7.508463651864495658e-02,8.350321755219301811e-02,9.194015714615431933e-02,1.003945272748823642e-01,1.088646327750891762e-01,1.173479526664594763e-01,1.258410849698607670e-01,1.343396953295085405e-01,1.428384701520426792e-01,1.513310746280694397e-01,1.598101164385901940e-01,1.682671155650444506e-01,1.766924810759179787e-01,1.850754953470701569e-01,1.934043066327445770e-01,2.016659304630872007e-01,2.098462608009667718e-01,2.179300914350998930e-01,2.259011485364574578e-01,2.337421348480418493e-01,2.414347864183241932e-01,2.489599423409434298e-01,2.562976283834372260e-01,2.634271549442505633e-01,2.703272301461255300e-01,2.769760884007391732e-01,2.833516350348332380e-01,2.894316069996503149e-01,2.951937497428021584e-01,3.006160095829609746e-01,3.056767407153214711e-01,3.103549250268356485e-01,3.146304024071683858e-01,3.184841081227817727e-01,3.218983131388021279e-01,3.248568621474439144e-01,3.273454034280212088e-01,3.293516038599126339e-01,3.308653422286308987e-01,3.318788739216092520e-01,3.323869607715260188e-01,3.323869607715260188e-01,3.318788739216092520e-01,3.308653422286308987e-01,3.293516038599126339e-01,3.273454034280212643e-01,3.248568621474439699e-01,3.218983131388021279e-01,3.184841081227817727e-01,3.146304024071683858e-01,3.103549250268356485e-01,3.056767407153214711e-01,3.006160095829610301e-01,2.951937497428021584e-01,2.894316069996503704e-01,2.833516350348332380e-01,2.769760884007391732e-01,2.703272301461255300e-01,2.634271549442505633e-01,2.562976283834372260e-01,2.489599423409433465e-01,2.414347864183241654e-01,2.337421348480418493e-01,2.259011485364574023e-01,2.179300914350998652e-01,2.098462608009667718e-01,2.016659304630872285e-01,1.934043066327445770e-01,1.850754953470701569e-01,1.766924810759180342e-01,1.682671155650443950e-01,1.598101164385901940e-01,1.513310746280694397e-01,1.428384701520426514e-01,1.343396953295085405e-01,1.258410849698607670e-01,1.173479526664594763e-01,1.088646327750891901e-01,1.003945272748823642e-01,9.194015714615433321e-02,8.350321755219301811e-02,7.508463651864495658e-02,6.668463649631030388e-02,5.830279855730704369e-02,4.993812870969468326e-02,4.158912612694198180e-02,3.325385287042811194e-02,2.493000493334196835e-02,1.661498426659301433e-02,8.305971630240755951e-03,0.000000000000000000e+00
0.000000000000000000e+00,1.246269131645944168e-02,2.493000493334196835e-02,3.740645215485723790e-02,4.989632258028641604e-02,6.240357392714231816e-02,7.493172274201757854e-02,8.748373622660250704e-02,1.000619256268269752e-01,1.126678414225187747e-01,1.253021708795740985e-01,1.379646382383983294e-01,1.506539082334776014e-01,1.633674932785624812e-01,1.761016651588886706e-01,1.888513716450932189e-01,2.016101590223316753e-01,2.143701010402374874e-01,2.271217354229735363e-01,2.398540085342895922e-01,2.525542294614412930e-01,2.652080341858132351e-01,2.777993611928892270e-01,2.903104392337260697e-01,3.027217886347522424e-01,3.150122368804171291e-01,3.271589498686511832e-01,3.391374795546336363e-01,3.509218293622762275e-01,3.624845380685599028e-01,3.737967835144923590e-01,3.848285068432676925e-01,3.955485585753806821e-01,4.059248671744368764e-01,4.159246312587741023e-01,4.255145358766365127e-01,4.346609935351914422e-01,4.433304097313746084e-01,4.514894726360100807e-01,4.591054653243946126e-01,4.661465983962639892e-01,4.725823592344187696e-01,4.783838731879093142e-01,4.835242701656812803e-01,4.879790489720945978e-01,4.917264300641678854e-01,4.947476865704188431e-01,4.970274425716738609e-01,4.985539278693518206e-01,4.993191791412736613e-01,4.993191791412736613e-01,4.985539278693518206e-01,4.970274425716738054e-01,4.947476865704188431e-01,4.917264300641679409e-01,4.879790489720945978e-01,4.835242701656812803e-01,4.783838731879093142e-01,4.725823592344188806e-01,4.661465983962639892e-01,4.591054653243946126e-01,4.514894726360100807e-01,4.433304097313746084e-01,4.346609935351914422e-01,4.255145358766365127e-01,4.159246312587741023e-01,4.059248671744368764e-01,3.955485585753806821e-01,3.848285068432675815e-01,3.737967835144922479e-01,3.624845380685599028e-01,3.509218293622762275e-01,3.391374795546335807e-01,3.271589498686511832e-01,3.150122368804170736e-01,3.027217886347522424e-01,2.903104392337260697e-01,2.777993611928892270e-01,2.652080341858132351e-01,2.525542294614412930e-01,2.398540085342895922e-01,2.271217354229735363e-01,2.143701010402374874e-01,2.016101590223317030e-01,1.888513716450931634e-01,1.761016651588886150e-01,1.633674932785624812e-01,1.506539082334776014e-01,1.379646382383983294e-01,1.253021708795741262e-01,1.126678414225187885e-01,1.000619256268269891e-01,8.748373622660253479e-02,7.493172274201760630e-02,6.240357392714233203e-02,4.989632258028642298e-02,3.740645215485723790e-02,2.493000493334196835e-02,1.246269131645944168e-02,0.000000000000000000e+00
0.000000000000000000e+00,1.662378817802104627e-02,3.325385287042811194e-02,4.989632258028641604e-02,6.655703012664983265e-02,8.324136572318811822e-02,9.995413110705697601e-02,1.166993952375612320e-01,1.334803518594179228e-01,1.502991795879098091e-01,1.671569048427313797e-01,1.840532684535761410e-01,2.009865963313070825e-01,2.179536752166980895e-01,2.349496339986453519e-01,2.519678318176689080e-01,2.689997535670731188e-01,2.860349142131003997e-01,3.030607726749220965e-01,3.200626568743409339e-01,3.370237008128160738e-01,3.539247954351903425e-01,3.707445542217118195e-01,3.874592953589385824e-01,4.040430414683102156e-01,4.204675387696277800e-01,4.367022966525349603e-01,4.527146495115596525e-01,4.684698417963700234e-01,4.839311380989981259e-01,4.990599592287672803e-01,5.138160460775870186e-01,5.281576522446747024e-01,5.420417671729610420e-01,5.554243706898708277e-01,5.682607204283822711e-01,5.805056725654521577e-01,5.921140364918245913e-01,6.030409626103118148e-01,6.132423620356597382e-01,6.226753550478235644e-01,6.312987440659495464e-01,6.390735045290980576e-01,6.459632854598568175e-01,6.519349089110256790e-01,6.569588557937687812e-01,6.610097235055826248e-01,6.640666399644340467e-01,6.661136182805709183e-01,6.671398375685453352e-01,6.671398375685453352e-01,6.661136182805709183e-01,6.640666399644340467e-01,6.610097235055826248e-01,6.569588557937687812e-01,6.519349089110256790e-01,6.459632854598569285e-01,6.390735045290980576e-01,6.312987440659495464e-01,6.226753550478236754e-01,6.132423620356597382e-01,6.030409626103118148e-01,5.921140364918245913e-01,5.805056725654521577e-01,5.682607204283823821e-01,5.554243706898708277e-01,5.420417671729610420e-01,5.281576522446745914e-01,5.138160460775870186e-01,4.990599592287672248e-01,4.839311380989981259e-01,4.684698417963699124e-01,4.527146495115596525e-01,4.367022966525349048e-01,4.204675387696278910e-01,4.040430414683101046e-01,3.874592953589386379e-01,3.707445542217118195e-01,3.539247954351904535e-01,3.370237008128160738e-01,3.200626568743409339e-01,3.030607726749220965e-01,2.860349142131003997e-01,2.689997535670731188e-01,2.519678318176689080e-01,2.349496339986453519e-01,2.179536752166980895e-01,2.009865963313070825e-01,1.840532684535761410e-01,1.671569048427314075e-01,1.502991795879098369e-01,1.334803518594179228e-01,1.166993952375612875e-01,9.995413110705698989e-02,8.324136572318811822e-02,6.655703012664983265e-02,4.989632258028641604e-02,3.325385287042811194e-02,1.662378817802104627e-02,0.000000000000000000e+00
0.000000000000000000e+00,2.079054910659137653e-02,4.158912612694198874e-02,6.240357392714231816e-02,8.324136572318811822e-02,1.041094212984010198e-01,1.250139245985723568e-01,1.459601430526052956e-01,1.669522493292321663e-01,1.879931458960664159e-01,2.090842932819158007e-01,2.302255424728105460e-01,2.514149725667522151e-01,2.726487342253656743e-01,2.939209002981325036e-01,3.152233243017693032e-01,3.365455083950870119e-01,3.578744816989598010e-01,3.791946908602398802e-01,4.004879038765131738e-01,4.217331293050927132e-01,4.429065520114279786e-01,4.639814877400911253e-01,4.849283577447973670e-01,5.057146858332262074e-01,5.263051190755045905e-01,5.466614745208134840e-01,5.667428131356615495e-01,5.865055432546578684e-01,6.059035547318277759e-01,6.248883860550419334e-01,6.434094256558784419e-01,6.614141497074120801e-01,6.788483977290974414e-01,6.956566882628950621e-01,7.117825758289866300e-01,7.271690509611979936e-01,7.417589837106205453e-01,7.554956109213022408e-01,7.683230655339015058e-01,7.801869451913178155e-01,7.910349146468925730e-01,8.008173346164436657e-01,8.094879063544127007e-01,8.170043187380716665e-01,8.233288811435603982e-01,8.284291230854265997e-01,8.322783393317828571e-01,8.348560589777432872e-01,8.361484179762644908e-01,8.361484179762644908e-01,8.348560589777433982e-01,8.322783393317827461e-01,8.284291230854265997e-01,8.233288811435603982e-01,8.170043187380716665e-01,8.094879063544127007e-01,8.008173346164436657e-01,7.910349146468925730e-01,7.801869451913178155e-01,7.683230655339015058e-01,7.554956109213021298e-01,7.417589837106204342e-01,7.271690509611978825e-01,7.117825758289866300e-01,6.956566882628950621e-01,6.788483977290972193e-01,6.614141497074120801e-01,6.434094256558784419e-01,6.248883860550418223e-01,6.059035547318276649e-01,5.865055432546577574e-01,5.667428131356616605e-01,5.466614745208134840e-01,5.263051190755044795e-01,5.057146858332262074e-01,4.849283577447973670e-01,4.639814877400911808e-01,4.429065520114279786e-01,4.217331293050927132e-01,4.004879038765131738e-01,3.791946908602398802e-01,3.578744816989598010e-01,3.365455083950869564e-01,3.152233243017693032e-01,2.939209002981325036e-01,2.726487342253656743e-01,2.514149725667522706e-01,2.302255424728105737e-01,2.090842932819158839e-01,1.879931458960664437e-01,1.669522493292321663e-01,1.459601430526053234e-01,1.250139245985723568e-01,1.041094212984010198e-01,8.324136572318813210e-02,6.240357392714231816e-02,4.158912612694198874e-02,2.079054910659137653e-02,0.000000000000000000e+00
0.000000000000000000e+00,2.496411400947495460e-02,4.993812870969468326e-02,7.493172274201759242e-02,9.995413110705697601e-02,1.250139245985723846e-01,1.501187906628110025e-01,1.752753164089541349e-01,2.004887741667280843e-01,2.257629105224681076e-01,2.510997392811897266e-01,2.764993395360583750e-01,3.019596594001724421e-01,3.274763268715163433e-01,3.530424685454463529e-01,3.786485379642163251e-01,4.042821545183874488e-01,4.299279550187833920e-01,4.555674590735619423e-01,4.811789506987217968e-01,5.067373775015386883e-01,5.322142701150318622e-01,5.575776833712039471e-01,5.827921620395343227e-01,6.078187326753202724e-01,6.326149244295565799e-01,6.571348203286913048e-01,6.813291418040833269e-01,7.051453679068345748e-01,7.285278919081005222e-01,7.514182167226394204e-01,7.737551918867668910e-01,7.954752936977612654e-01,8.165129514159884527e-01,8.368009213803109247e-01,8.562707119831568514e-01,8.748530611909108856e-01,8.924784687731618371e-01,9.090777834781276212e-01,9.245828447925483751e-01,9.389271760120315724e-01,9.520467235178018406e-01,9.638806332941330934e-01,9.743720527729770042e-01,9.834689414278116049e-01,9.911248697420215192e-01,9.972997815002786481e-01,1.001960691504357737e+00,1.005082289109728633e+00,1.006647419622506812e+00,1.006647419622506812e+00,1.005082289109728633e+00,1.001960691504357959e+00,9.972997815002786481e-01,9.911248697420215192e-01,9.834689414278118269e-01,9.743720527729770042e-01,9.638806332941330934e-01,9.520467235178018406e-01,9.389271760120316834e-01,9.245828447925483751e-01,9.090777834781276212e-01,8.924784687731618371e-01,8.748530611909108856e-01,8.562707119831568514e-01,8.368009213803109247e-01,8.165129514159884527e-01,7.954752936977612654e-01,7.737551918867668910e-01,7.514182167226394204e-01,7.285278919081004112e-01,7.051453679068343527e-01,6.813291418040833269e-01,6.571348203286913048e-01,6.326149244295565799e-01,6.078187326753202724e-01,5.827921620395343227e-01,5.575776833712039471e-01,5.322142701150317512e-01,5.067373775015385773e-01,4.811789506987216858e-01,4.555674590735619423e-01,4.299279550187833920e-01,4.042821545183874488e-01,3.786485379642163251e-01,3.530424685454464639e-01,3.274763268715163433e-01,3.019596594001724976e-01,2.764993395360583750e-01,2.510997392811897266e-01,2.257629105224681076e-01,2.004887741667280843e-01,1.752753164089541904e-01,1.501187906628110025e-01,1.250139245985723846e-01,9.995413110705697601e-02,7.493172274201759242e-02,4.993812870969468326e-02,2.496411400947495807e-02,0.000000000000000000e+00
0.000000000000000000e+00,2.914543979485432687e-02,5.830279855730705757e-02,8.748373622660253479e-02,1.166993952375612459e-01,1.459601430526053234e-01,1.752753164089541349e-01,2.046529677013761983e-01,2.340996144186945349e-01,2.636199920832818511e-01,2.932168118775116405e-01,3.228905235022315190e-01,3.526390847688973817e-01,3.824577386333452567e-01,4.123387995359625857e-01,4.422714499801627674e-01,4.722415496081305286e-01,5.022314579734383777e-01,5.322198736672452135e-01,5.621816912756073537e-01,5.920878791813324327e-01,6.219053799249641967e-01,6.515970363956361533e-01,6.811215457034949239e-01,7.104334441081899820e-01,7.394831248530708834e-01,7.682168922172394332e-01,7.965770535187731705e-01,8.245020522270576357e-01,8.519266438125733254e-01,8.787821174215681985e-01,9.049965651132962918e-01,9.304952019587834355e-01,9.552007391934146385e-01,9.790338142058638837e-01,1.001913480104530407e+00,1.023757758823808928e+00,1.044484260200679193e+00,1.064010869584745889e+00,1.082256503831741101e+00,1.099141934048414981e+00,1.114590669386815724e+00,1.128529893199068823e+00,1.140891437618431814e+00,1.151612778063721754e+00,1.160638022467142205e+00,1.167918864121692879e+00,1.173415460956777734e+00,1.177097201493986889e+00,1.178943318651924033e+00,1.178943318651924033e+00,1.177097201493986889e+00,1.173415460956777956e+00,1.167918864121692879e+00,1.160638022467142205e+00,1.151612778063721754e+00,1.140891437618432036e+00,1.128529893199068601e+00,1.114590669386815724e+00,1.099141934048414981e+00,1.082256503831741101e+00,1.064010869584745889e+00,1.044484260200679193e+00,1.023757758823808706e+00,1.001913480104530407e+00,9.790338142058638837e-01,9.552007391934148606e-01,9.304952019587834355e-01,9.049965651132962918e-01,8.787821174215680875e-01,8.519266438125733254e-01,8.245020522270577468e-01,7.965770535187731705e-01,7.682168922172393222e-01,7.394831248530708834e-01,7.104334441081898710e-01,6.811215457034950349e-01,6.515970363956360423e-01,6.219053799249641967e-01,5.920878791813324327e-01,5.621816912756073537e-01,5.322198736672451025e-01,5.022314579734384887e-01,4.722415496081305286e-01,4.422714499801627674e-01,4.123387995359625857e-01,3.824577386333452567e-01,3.526390847688973817e-01,3.228905235022315190e-01,2.932168118775115850e-01,2.636199920832818511e-01,2.340996144186945349e-01,2.046529677013761983e-01,1.752753164089541904e-01,1.459601430526053234e-01,1.166993952375612459e-01,8.748373622660253479e-02,5.830279855730705757e-02,2.914543979485431993e-02,0.000000000000000000e+00
0.000000000000000000e+00,3.333526489491936418e-02,6.668463649631031775e-02,1.000619256268269752e-01,1.334803518594178950e-01,1.669522493292321663e-01,2.004887741667280843e-01,2.340996144186945072e-01,2.677927028974131374e-01,3.015739340952716119e-01,3.354468856779684316e-01,3.694125460273244843e-01,4.034690484998530446e-01,4.376114142666547857e-01,4.718313046339694394e-01,5.061167851573301624e-01,5.404521027526061339e-01,5.748174785966312372e-01,6.091889183686922671e-01,6.435380430965876863e-01,6.778319424987806485e-01,7.120330544816493301e-01,7.460990729388264908e-01,7.799828877464064503e-01,8.136325591892185072e-01,8.469913307184383511e-01,8.799976821601863675e-01,9.125854270691641235e-01,9.446838561119812461e-01,9.762179299251837472e-01,1.007108523232430386e+00,1.037272723701954780e+00,1.066624187719703798e+00,1.095073557198439795e+00,1.122528940641057460e+00,1.148896463678059199e+00,1.174080893363677491e+00,1.197986341762074192e+00,1.220517052322922735e+00,1.241578271879656192e+00,1.261077207144533974e+00,1.278924061788384359e+00,1.295033144768744426e+00,1.309324036188849405e+00,1.321722789766458517e+00,1.332163143436142727e+00,1.340587699065889815e+00,1.346949023035205251e+00,1.351210612844899073e+00,1.353347676068223260e+00,1.353347676068223704e+00,1.351210612844899073e+00,1.346949023035205251e+00,1.340587699065889815e+00,1.332163143436142727e+00,1.321722789766458517e+00,1.309324036188849405e+00,1.295033144768744870e+00,1.278924061788384137e+00,1.261077207144533752e+00,1.241578271879656192e+00,1.220517052322922735e+00,1.197986341762074192e+00,1.174080893363677713e+00,1.148896463678058977e+00,1.122528940641057460e+00,1.095073557198439795e+00,1.066624187719703798e+00,1.037272723701954780e+00,1.007108523232430386e+00,9.762179299251837472e-01,9.446838561119812461e-01,9.125854270691641235e-01,8.799976821601861454e-01,8.469913307184381290e-01,8.136325591892182851e-01,7.799828877464064503e-01,7.460990729388266018e-01,7.120330544816492191e-01,6.778319424987806485e-01,6.435380430965875753e-01,6.091889183686921561e-01,5.748174785966311262e-01,5.404521027526061339e-01,5.061167851573301624e-01,4.718313046339694394e-01,4.376114142666548967e-01,4.034690484998531002e-01,3.694125460273243733e-01,3.354468856779683761e-01,3.015739340952716119e-01,2.677927028974131374e-01,2.340996144186945072e-01,2.004887741667280565e-01,1.669522493292321663e-01,1.334803518594178950e-01,1.000619256268269752e-01,6.668463649631030388e-02,3.333526489491936418e-02,0.000000000000000000e+00
0.000000000000000000e+00,3.753407440890235008e-02,7.508463651864495658e-02,1.126678414225187747e-01,1.502991795879098091e-01,1.879931458960664437e-01,2.257629105224681076e-01,2.636199920832818511e-01,3.015739340952716119e-01,3.396319852139789153e-01,3.777987846346814726e-01,4.160760532502635889e-01,4.544622923613452214e-01,4.929524907582925053e-01,5.315378424539998203e-01,5.702054762090075224e-01,6.089381996741015657e-01,6.477142596958905818e-01,6.865071221896669185e-01,7.252852735690978880e-01,7.640120476862720666e-01,8.026454806747232995e-01,8.411381980654996093e-01,8.794373368134813518e-01,9.174845067637028562e-01,9.552157941673445896e-01,9.925618116014093273e-01,1.029447796587055874e+00,1.065793762833016523e+00,1.101514706004584454e+00,1.136520867617457409e+00,1.170718058970083630e+00,1.204008049079483778e+00,1.236289019564950964e+00,1.267456091993709455e+00,1.297401932815373859e+00,1.326017443598534351e+00,1.353192543477928167e+00,1.378817051635865987e+00,1.402781674480522822e+00,1.424979099902585311e+00,1.445305195271522125e+00,1.463660301705886235e+00,1.479950610702861935e+00,1.494089603066905747e+00,1.505999518771461432e+00,1.515612811793380699e+00,1.522873525995946720e+00,1.527738516067560282e+00,1.530178436689499932e+00,1.530178436689499932e+00,1.527738516067560504e+00,1.522873525995946720e+00,1.515612811793380699e+00,1.505999518771461432e+00,1.494089603066905747e+00,1.479950610702861935e+00,1.463660301705886013e+00,1.445305195271522125e+00,1.424979099902585311e+00,1.402781674480522822e+00,1.378817051635865765e+00,1.353192543477928389e+00,1.326017443598534351e+00,1.297401932815373637e+00,1.267456091993709677e+00,1.236289019564951186e+00,1.204008049079483778e+00,1.170718058970083630e+00,1.136520867617457631e+00,1.101514706004584454e+00,1.065793762833016745e+00,1.029447796587055874e+00,9.925618116014093273e-01,9.552157941673447006e-01,9.174845067637028562e-01,8.794373368134813518e-01,8.411381980654996093e-01,8.026454806747232995e-01,7.640120476862719556e-01,7.252852735690978880e-01,6.865071221896666964e-01,6.477142596958904708e-01,6.089381996741014547e-01,5.702054762090075224e-01,5.315378424539998203e-01,4.929524907582925053e-01,4.544622923613452214e-01,4.160760532502636444e-01,3.777987846346814726e-01,3.396319852139790263e-01,3.015739340952716119e-01,2.636199920832818511e-01,2.257629105224681076e-01,1.879931458960664159e-01,1.502991795879098369e-01,1.126678414225187747e-01,7.508463651864495658e-02,3.753407440890235008e-02,0.000000000000000000e+00
